term_id,token,term_frequency,document_frequency
38302,vəbalın,1,1
38303,vəbalına,1,1
38304,vəcahət,1,1
38305,vəcdi,1,1
38306,vəchidir,1,1
38307,vəchin,1,1
38308,vəchindəki,1,1
38309,vəchindən,1,1
38310,vəchinin,1,1
38311,vəchinə,1,1
38312,vəchlə,1,1
38313,vəchü,1,1
38314,vəchə,1,1
38315,vəcəb,1,1
38316,vədini,1,1
38317,vədəm,1,1
38318,vədəndi,1,1
38319,vədəsinə,1,1
38320,vədəyə,1,1
38321,vəehin,1,1
38322,vəfadara,1,1
38323,vəfadarinə,1,1
38324,vəfadarımız,1,1
38325,vəfadəndir,1,1
38326,vəfalar,1,1
38327,vəfalısan,1,1
38328,vəfalər,1,1
38329,vəfanı,1,1
38330,vəfanın,1,1
38331,vəfasını,1,1
38332,vəfasızdı,1,1
38333,vəfasızım,1,1
38334,vəfasə,1,1
38335,vəfavü,1,1
38336,vəfayinə,1,1
38337,vəfayə,1,1
38338,vəgər,1,1
38339,vəhabilərə,1,1
38340,vəhdəhuəl,1,1
38341,vəhdətdə,1,1
38342,vəhdətdən,1,1
38343,vəhdətim,1,1
38344,vəhdətəm,1,1
38345,vəhmdən,1,1
38346,vəhmü,1,1
38347,vəhydir,1,1
38348,vəhyin,1,1
38349,vəhyvəşin,1,1
38350,vəhş,1,1
38351,vəhşiyəm,1,1
38352,vəhşətdir,1,1
38353,vəhşətdən,1,1
38354,vəhşətim,1,1
38355,vəhşətin,1,1
38356,vəhşətindən,1,1
38357,vəhşətlə,1,1
38358,vəkilinsən,1,1
38359,vəkillik,1,1
38360,vəlcinnü,1,1
38361,vəleykən,1,1
38362,vəlidir,1,1
38363,vəlini,1,1
38364,vəliəhdik,1,1
38365,vəllahu,1,1
38366,vəllyl,1,1
38367,vəlqələm,1,1
38368,vəlı,1,1
38369,vəlеykin,1,1
38370,vəqtdir,1,1
38371,vəqtdə,1,1
38372,vəqtkən,1,1
38373,vəqtlərdü,1,1
38374,vəqtsən,1,1
38375,vəqtüvə,1,1
38376,vəqtəm,1,1
38377,vəqtərib,1,1
38378,vərdim,1,1
38379,vərdü,1,1
38380,vərid,1,1
38381,vərnə,1,1
38382,vərqa,1,1
38383,vərteyi,1,1
38384,vərtədən,1,1
38385,vərəm,1,1
38386,vərəqdir,1,1
38387,vərəqdə,1,1
38388,vərəqlər,1,1
38389,vərəqsən,1,1
38390,vərəü,1,1
38391,vəscud,1,1
38392,vəscüdü,1,1
38393,vəsfidi,1,1
38394,vəsfimi,1,1
38395,vəsfinin,1,1
38396,vəsflər,1,1
38397,vəsfın,1,1
38398,vəsi,1,1
38399,vəsiyyətini,1,1
38400,vəsldir,1,1
38401,vəslihi,1,1
38402,vəslilə,1,1
38403,vəslimi,1,1
38404,vəslimə,1,1
38405,vəslindir,1,1
38406,vəslüvi,1,1
38407,vəslüvə,1,1
38408,vəsmədən,1,1
38409,vəsməli,1,1
38410,vəssaf,1,1
38411,vəssəlam,1,1
38412,vəsvas,1,1
38413,vəsvini,1,1
38414,vəttur,1,1
38415,vətənimdə,1,1
38416,vətənimdən,1,1
38417,vətənindən,1,1
38418,vətəninə,1,1
38419,vəxti,1,1
38420,vəzdən,1,1
38421,vəzifəsi,1,1
38422,vəzin,1,1
38423,vəziri,1,1
38424,vəzirimdir,1,1
38425,vəzirinə,1,1
38426,vəziriylə,1,1
38427,vəzirlik,1,1
38428,vəziyyət,1,1
38429,vəziyyətim,1,1
38430,vəziyyətimiz,1,1
38431,vəziyyətinnən,1,1
38432,vəzni,1,1
38433,vəznü,1,1
38434,vеrdicəyim,1,1
38435,vеrdikcə,1,1
38436,vеrdikləri,1,1
38437,vеrdiniz,1,1
38438,vеrdiyi,1,1
38439,vеrgi,1,1
38440,vеrgil,1,1
38441,vеribdi,1,1
38442,vеribsiniz,1,1
38443,vеribsinizsə,1,1
38444,vеrilib,1,1
38445,vеrillər,1,1
38446,vеrin,1,1
38447,vеrirdi,1,1
38448,vеrmirdi,1,1
38449,vеrmişdilər,1,1
38450,vеrmişəm,1,1
38451,vеrmədilər,1,1
38452,vеrmədim,1,1
38453,vеrmədin,1,1
38454,vеrmədinizmi,1,1
38455,vеrməsin,1,1
38456,vеrməsə,1,1
38457,vеrməsəniz,1,1
38458,vеrməyin,1,1
38459,vеrməyələr,1,1
38460,vеrməyəydilər,1,1
38461,vеrsinnər,1,1
38462,vеrsə,1,1
38463,vеrəcəksən,1,1
38464,vеrəcəyik,1,1
38465,vеrəndən,1,1
38466,vеrərdi,1,1
38467,vеrərlər,1,1
38468,vеrərsiz,1,1
38469,vеrərsənmi,1,1
38470,vәbal,1,1
38471,xabdən,1,1
38472,xabından,1,1
38473,xacǝmin,1,1
38474,xacənin,1,1
38475,xacəyi,1,1
38476,xadimani,1,1
38477,xadimdir,1,1
38478,xadimin,1,1
38479,xadiqi,1,1
38480,xain,1,1
38481,xaindi,1,1
38482,xaindir,1,1
38483,xainlər,1,1
38484,xainsiz,1,1
38485,xainü,1,1
38486,xakdanə,1,1
38487,xakdir,1,1
38488,xakidandan,1,1
38489,xakidani,1,1
38490,xakinin,1,1
38491,xakisar,1,1
38492,xakisari,1,1
38493,xakisarəm,1,1
38494,xakistərim,1,1
38495,xakistərimdə,1,1
38496,xakpayi,1,1
38497,xaksar,1,1
38498,xakü,1,1
38499,xalam,1,1
38500,xalasının,1,1
38501,xalda,1,1
38502,xalidir,1,1
38503,xalindəki,1,1
38504,xalini,1,1
38505,xaliqdə,1,1
38506,xaliqindən,1,1
38507,xaliqülbəşər,1,1
38508,xaliqə,1,1
38509,xalist,1,1
38510,xalisü,1,1
38511,xalisə,1,1
38512,xalisəvü,1,1
38513,xaliyi,1,1
38514,xalların,1,1
38515,xallının,1,1
38516,xaltani,1,1
38517,xalxalımı,1,1
38518,xalxın,1,1
38519,xalça,1,1
38520,xalçası,1,1
38521,xalçasın,1,1
38522,xalıgəbəni,1,1
38523,xalında,1,1
38524,xalını,1,1
38525,xalınız,1,1
38526,xaləfəl,1,1
38527,xaləm,1,1
38528,xama,1,1
38529,xameyi,1,1
38530,xamlar,1,1
38531,xamusu,1,1
38532,xamı,1,1
38533,xamına,1,1
38534,xamədir,1,1
38535,xaməsi,1,1
38536,xanaya,1,1
38537,xancani,1,1
38538,xandadir,1,1
38539,xandaninəm,1,1
38540,xandasan,1,1
38541,xandı,1,1
38542,xanimamım,1,1
38543,xanimani,1,1
38544,xanimanımı,1,1
38545,xanimanın,1,1
38546,xanları,1,1
38547,xanlıq,1,1
38548,xanlıği,1,1
38549,xanqərvənd,1,1
38550,xanqərvəndin,1,1
38551,xanzadeyi,1,1
38552,xanüman,1,1
38553,xanımızdır,1,1
38554,xanǝdan,1,1
38555,xanəbərəndazlərin,1,1
38556,xanədanam,1,1
38557,xanədanə,1,1
38558,xanədə,1,1
38559,xanəgahın,1,1
38560,xanəgəhi,1,1
38561,xanəndədən,1,1
38562,xanəndələrin,1,1
38563,xanəsidir,1,1
38564,xanəxərab,1,1
38565,xanəyə,1,1
38566,xanеyi,1,1
38567,xaqana,1,1
38568,xaqandır,1,1
38569,xaqanidir,1,1
38570,xaqanitək,1,1
38571,xaqanla,1,1
38572,xaqanü,1,1
38573,xaqanın,1,1
38574,xaqanına,1,1
38575,xaqanıyam,1,1
38576,xarabazar,1,1
38577,xaradır,1,1
38578,xardən,1,1
38579,xaric,1,1
38580,xarici,1,1
38581,xarinə,1,1
38582,xariqəni,1,1
38583,xariçi,1,1
38584,xarkəşlik,1,1
38585,xarmı,1,1
38586,xarrat,1,1
38587,xarratın,1,1
38588,xarsız,1,1
38589,xarvəş,1,1
38590,xarından,1,1
38591,xarǝ,1,1
38592,xasdı,1,1
38593,xasdır,1,1
38594,xasir,1,1
38595,xasiyyətcə,1,1
38596,xasiyyətim,1,1
38597,xasiyyətindən,1,1
38598,xasiyyətini,1,1
38599,xasiyyətlə,1,1
38600,xasü,1,1
38601,xasüam,1,1
38602,xasından,1,1
38603,xatalar,1,1
38604,xati,1,1
38605,xatirdağ,1,1
38606,xatirimdir,1,1
38607,xatirimdə,1,1
38608,xatirimi,1,1
38609,xatirimiz,1,1
38610,xatirimlə,1,1
38611,xatirində,1,1
38612,xatrın,1,1
38613,xatrına,1,1
38614,xatuni,1,1
38615,xatırlada,1,1
38616,xatırladan,1,1
38617,xatəmdən,1,1
38618,xatəmin,1,1
38619,xavǝridir,1,1
38620,xavər,1,1
38621,xavərə,1,1
38622,xayalə,1,1
38623,xayışını,1,1
38624,xazindir,1,1
38625,xaça,1,1
38626,xaçan,1,1
38627,xaçpərəst,1,1
38628,xaçpərəstli,1,1
38629,xaçpərəstlə,1,1
38630,xaçpərəstlər,1,1
38631,xaçpәrәstlәr,1,1
38632,xaçtək,1,1
38633,xaçımı,1,1
38634,xaçın,1,1
38635,xaşak,1,1
38636,xaşakdır,1,1
38637,xaşakini,1,1
38638,xaşakinə,1,1
38639,xaşakı,1,1
38640,xaşbulaq,1,1
38641,xelqi,1,1
38642,xendan,1,1
38643,xeta,1,1
38644,xetaya,1,1
38645,xeybǝr,1,1
38646,xeybərin,1,1
38647,xeyirdimi,1,1
38648,xeyirliyə,1,1
38649,xeyirvan,1,1
38650,xeyirxah,1,1
38651,xeyirxahdır,1,1
38652,xeylini,1,1
38653,xeylinə,1,1
38654,xeymeyi,1,1
38655,xeymələr,1,1
38656,xeyməyə,1,1
38657,xeyrdir,1,1
38658,xeyrimizdən,1,1
38659,xeyrxahi,1,1
38660,xezane,1,1
38661,xi,1,1
38662,xidmǝt,1,1
38663,xidmǝtinǝ,1,1
38664,xidmətim,1,1
38665,xidmətindən,1,1
38666,xidmətlər,1,1
38667,xidmətçidir,1,1
38668,xidmətçisi,1,1
38669,xiffət,1,1
38670,xilafat,1,1
38671,xilafət,1,1
38672,xilafətdə,1,1
38673,xilasi,1,1
38674,xilasım,1,1
38675,xilqətdir,1,1
38676,xilqətik,1,1
38677,xilqətin,1,1
38678,xilqətü,1,1
38679,xinzir,1,1
38680,xirdar,1,1
38681,xiridar,1,1
38682,xiridari,1,1
38683,xiridarı,1,1
38684,xiridarıdır,1,1
38685,xiridarə,1,1
38686,xirmənin,1,1
38687,xirməninə,1,1
38688,xirqası,1,1
38689,xirqeyi,1,1
38690,xirqəsin,1,1
38691,xirqəsində,1,1
38692,xirqəvü,1,1
38693,xirqəyə,1,1
38694,xirədməndi,1,1
38695,xirədməndəm,1,1
38696,xisal,1,1
38697,xislət,1,1
38698,xisləti,1,1
38699,xislətidir,1,1
38700,xislətin,1,1
38701,xislətini,1,1
38702,xitabü,1,1
38703,xitabı,1,1
38704,xitteyi,1,1
38705,xiyabani,1,1
38706,xiyalıma,1,1
38707,xiyarca,1,1
38708,xiyardan,1,1
38709,xiyarı,1,1
38710,xiyarın,1,1
38711,xiyşinə,1,1
38712,xizab,1,1
38713,xizar,1,1
38714,xizradır,1,1
38715,xizrü,1,1
38716,xizrə,1,1
38717,xişti,1,1
38718,xlasilǝ,1,1
38719,xocǝnd,1,1
38720,xocəstə,1,1
38721,xoftan,1,1
38722,xofu,1,1
38723,xofundan,1,1
38724,xofü,1,1
38725,xorasanda,1,1
38726,xorasandan,1,1
38727,xorasani,1,1
38728,xorasanı,1,1
38729,xorasanın,1,1
38730,xorasanə,1,1
38731,xortum,1,1
38732,xortumuna,1,1
38733,xoruldamağa,1,1
38734,xoruzdur,1,1
38735,xoruzun,1,1
38736,xoryada,1,1
38737,xoryat,1,1
38738,xosrovu,1,1
38739,xosrovü,1,1
38740,xosrövlər,1,1
38741,xotkarlar,1,1
38742,xovfdən,1,1
38743,xovfi,1,1
38744,xovfini,1,1
38745,xoxanoğlu,1,1
38746,xoya,1,1
38747,xoydakı,1,1
38748,xoydan,1,1
38749,xoyinə,1,1
38750,xoylu,1,1
38751,xoylunun,1,1
38752,xoyu,1,1
38753,xoyun,1,1
38754,xoşavaz,1,1
38755,xoşbalayǝ,1,1
38756,xoşdil,1,1
38757,xoşfəzadır,1,1
38758,xoşgöftara,1,1
38759,xoşgüvar,1,1
38760,xoşgüvarım,1,1
38761,xoşgəldin,1,1
38762,xoşhaldı,1,1
38763,xoşla,1,1
38764,xoşlayır,1,1
38765,xoşluqla,1,1
38766,xoşləhcə,1,1
38767,xoşmizacü,1,1
38768,xoşməqalına,1,1
38769,xoşməzə,1,1
38770,xoşnigəhim,1,1
38771,xoşnitq,1,1
38772,xoşnümadı,1,1
38773,xoşqamət,1,1
38774,xoşrəftar,1,1
38775,xoşrəftarın,1,1
38776,xoşrəftarə,1,1
38777,xoşsa,1,1
38778,xoşsifət,1,1
38779,xoşsifətli,1,1
38780,xoşsöhbət,1,1
38781,xoştinət,1,1
38782,xoştər,1,1
38783,xoşun,1,1
38784,xoşundan,1,1
38785,xoşxan,1,1
38786,xoşxəbər,1,1
38787,xoşzəbanə,1,1
38788,xoşədavü,1,1
38789,xoşəlhan,1,1
38790,xoşəlhanım,1,1
38791,xoşələf,1,1
38792,xoşətri,1,1
38793,xristian,1,1
38794,xristianlıqda,1,1
38795,xrom,1,1
38796,xromdan,1,1
38797,xromu,1,1
38798,xsh_se,1,1
38799,xtilafati,1,1
38800,xtilatın,1,1
38801,xtiyarımdadı,1,1
38802,xtiyarımladır,1,1
38803,xubani,1,1
38804,xubanım,1,1
38805,xubanə,1,1
38806,xubdur,1,1
38807,xubin,1,1
38808,xubları,1,1
38809,xubluq,1,1
38810,xublərin,1,1
38811,xubsurətlərdən,1,1
38812,xubtinət,1,1
38813,xubum,1,1
38814,xubun,1,1
38815,xudadandı,1,1
38816,xudadur,1,1
38817,xudafisləşəndə,1,1
38818,xudafizləşib,1,1
38819,xudahafiz,1,1
38820,xudahafizləşib,1,1
38821,xudanəgərdə,1,1
38822,xudavənd,1,1
38823,xudayam,1,1
38824,xudayü,1,1
38825,xudayǝ,1,1
38826,xudbinlik,1,1
38827,xudkeş,1,1
38828,xudkеşlərin,1,1
38829,xudpərəst,1,1
38830,xuki,1,1
38831,xuluflu,1,1
38832,xumara,1,1
38833,xumarlandı,1,1
38834,xumarım,1,1
38835,xumarına,1,1
38836,xumarının,1,1
38837,xumarǝm,1,1
38838,xumarə,1,1
38839,xumistan,1,1
38840,xummara,1,1
38841,xumri,1,1
38842,xunabə,1,1
38843,xunaludi,1,1
38844,xunbarı,1,1
38845,xunbarındadır,1,1
38846,xunbarə,1,1
38847,xunfəşan,1,1
38848,xunfəşanın,1,1
38849,xunrizindən,1,1
38850,xunrizlikdən,1,1
38851,xunxarı,1,1
38852,xunxarındadır,1,1
38853,xunxarǝlǝr,1,1
38854,xunxarəligi,1,1
38855,xunəfşanə,1,1
38856,xuram,1,1
38857,xuramanımda,1,1
38858,xuramanınca,1,1
38859,xuramanını,1,1
38860,xuramanə,1,1
38861,xuramının,1,1
38862,xurda,1,1
38863,xurdad,1,1
38864,xurdü,1,1
38865,xurdədan,1,1
38866,xurmalar,1,1
38867,xurmanın,1,1
38868,xurması,1,1
38869,xurmaya,1,1
38870,xurmaydı,1,1
38871,xurrəm,1,1
38872,xurşiddəndir,1,1
38873,xurşidgun,1,1
38874,xurşidimi,1,1
38875,xurşidimiş,1,1
38876,xurşidimə,1,1
38877,xurşidrux,1,1
38878,xurşidvar,1,1
38879,xurşudi,1,1
38880,xutkeşlərin,1,1
38881,xutən,1,1
38882,xuşidbanu,1,1
38883,xuşəçin,1,1
38884,xuşəçini,1,1
38885,xvi,1,1
38886,xyrşidi,1,1
38887,xyrşidü,1,1
38888,xzır,1,1
38889,xöcəstə,1,1
38890,xörəkdə,1,1
38891,xörəklə,1,1
38892,xörəyim,1,1
38893,xörəyindir,1,1
38894,xörəyinin,1,1
38895,xötai,1,1
38896,xötən,1,1
38897,xövfü,1,1
38898,xövfüm,1,1
38899,xücəstə,1,1
38900,xücəstəliqa,1,1
38901,xüddam,1,1
38902,xüddamləri,1,1
38903,xüdtələb,1,1
38904,xüftanım,1,1
38905,xüfte,1,1
38906,xüldi,1,1
38907,xüldə,1,1
38908,xülqün,1,1
38909,xüm,1,1
38910,xümarü,1,1
38911,xümistan,1,1
38912,xümsün,1,1
38913,xümxanə,1,1
38914,xünbarə,1,1
38915,xünəm,1,1
38916,xürafatə,1,1
38917,xüramanın,1,1
38918,xürdsalə,1,1
38919,xürdə,1,1
38920,xürrǝm,1,1
38921,xürrəmliyim,1,1
38922,xürrəməm,1,1
38923,xürus,1,1
38924,xürusdən,1,1
38925,xürusi,1,1
38926,xürşid,1,1
38927,xürşiddən,1,1
38928,xüsusda,1,1
38929,xüsusilə,1,1
38930,xüsusiyyət,1,1
38931,xütbədə,1,1
38932,xütbədən,1,1
38933,xütbət,1,1
38934,xütteyi,1,1
38935,xütəni,1,1
38936,xütənə,1,1
38937,xüzrilə,1,1
38938,xüşgləb,1,1
38939,xüşkdən,1,1
38940,xıdır,1,1
38941,xılta,1,1
38942,xıltsız,1,1
38943,xınalı,1,1
38944,xındınstana,1,1
38945,xındırıstana,1,1
38946,xındırıstandan,1,1
38947,xınzır,1,1
38948,xırdaları,1,1
38949,xırdasını,1,1
38950,xırman,1,1
38951,xırmana,1,1
38952,xırmanında,1,1
38953,xırsi,1,1
38954,xızrasa,1,1
38955,xızri,1,1
38956,xızrtək,1,1
38957,xızrxana,1,1
38958,xızrü,1,1
38959,xızrım,1,1
38960,xızrını,1,1
38961,xızrǝm,1,1
38962,xızıra,1,1
38963,xızırın,1,1
38964,xǝbǝrdir,1,1
38965,xǝdǝngi,1,1
38966,xǝlayiqi,1,1
38967,xǝlil,1,1
38968,xǝlvǝtǝm,1,1
38969,xǝmirtǝk,1,1
38970,xǝncǝr,1,1
38971,xǝncǝri,1,1
38972,xǝndandır,1,1
38973,xǝndanıma,1,1
38974,xǝndanǝ,1,1
38975,xǝrc,1,1
38976,xǝrgahimiz,1,1
38977,xǝsisi,1,1
38978,xǝstǝdiltǝk,1,1
38979,xǝstǝnin,1,1
38980,xǝstǝvü,1,1
38981,xǝstǝyi,1,1
38982,xǝstǝyǝ,1,1
38983,xǝstǝyǝm,1,1
38984,xǝtadǝ,1,1
38985,xǝtaidǝn,1,1
38986,xǝtaini,1,1
38987,xǝtaiyǝm,1,1
38988,xǝtasız,1,1
38989,xǝti,1,1
38990,xǝtindir,1,1
38991,xǝtlǝn,1,1
38992,xǝtm,1,1
38993,xǝtti,1,1
38994,xǝttin,1,1
38995,xǝttü,1,1
38996,xǝtǝrdir,1,1
38997,xǝtǝrdǝn,1,1
38998,xǝvaric,1,1
38999,xǝvariclǝr,1,1
39000,xǝyalı,1,1
39001,xǝzǝn,1,1
39002,xəbais,1,1
39003,xəbisati,1,1
39004,xəbisinin,1,1
39005,xəbərdardı,1,1
39006,xəbərdir,1,1
39007,xəbərdən,1,1
39008,xəbərdər,1,1
39009,xəbərlərdən,1,1
39010,xəbərləri,1,1
39011,xəbərsizdir,1,1
39012,xəbərsizsən,1,1
39013,xəcalətdi,1,1
39014,xəcalətdən,1,1
39015,xəcalətləndi,1,1
39016,xəccac,1,1
39017,xəcildir,1,1
39018,xəciləm,1,1
39019,xədd,1,1
39020,xədicədən,1,1
39021,xədicəni,1,1
39022,xədəiki,1,1
39023,xədəngilə,1,1
39024,xəffaşi,1,1
39025,xəfidir,1,1
39026,xəfif,1,1
39027,xəft,1,1
39028,xəl,1,1
39029,xəlayiq,1,1
39030,xəlayiqi,1,1
39031,xəlayiqlər,1,1
39032,xəlfədir,1,1
39033,xəlfəyə,1,1
39034,xəlifeyi,1,1
39035,xəlifə,1,1
39036,xəlifədir,1,1
39037,xəlifələr,1,1
39038,xəlifənin,1,1
39039,xəlifəydi,1,1
39040,xəlildi,1,1
39041,xəlili,1,1
39042,xəlilüllah,1,1
39043,xəlilüllahı,1,1
39044,xəliqi,1,1
39045,xəllaqi,1,1
39046,xəlqdir,1,1
39047,xəlqdə,1,1
39048,xəlqindən,1,1
39049,xəlqinə,1,1
39050,xəlqlər,1,1
39051,xəlvətgəhinə,1,1
39052,xəlvətinə,1,1
39053,xəlvətnişin,1,1
39054,xəlvətnişinə,1,1
39055,xəlvətsərasın,1,1
39056,xələfi,1,1
39057,xələli,1,1
39058,xələllər,1,1
39059,xələtidi,1,1
39060,xələtini,1,1
39061,xələtlə,1,1
39062,xələtlər,1,1
39063,xəmin,1,1
39064,xəmir,1,1
39065,xəmli,1,1
39066,xəmrəvü,1,1
39067,xəncərdir,1,1
39068,xəncərdən,1,1
39069,xəncərinlə,1,1
39070,xəncərinə,1,1
39071,xəncərlərin,1,1
39072,xəndandan,1,1
39073,xəndandır,1,1
39074,xəndanmıdır,1,1
39075,xəndanınca,1,1
39076,xəndanını,1,1
39077,xəndə,1,1
39078,xəndəkdi,1,1
39079,xəndеyi,1,1
39080,xənnas,1,1
39081,xəraba,1,1
39082,xərabat,1,1
39083,xərabatə,1,1
39084,xərabimdən,1,1
39085,xərabı,1,1
39086,xərabədə,1,1
39087,xərabəsi,1,1
39088,xərabəyə,1,1
39089,xərcliyi,1,1
39090,xərcləsinlər,1,1
39091,xərcləyəndən,1,1
39092,xərgahı,1,1
39093,xəri,1,1
39094,xəricərkirpikli,1,1
39095,xərmöhrəni,1,1
39096,xərmən,1,1
39097,xərmənidir,1,1
39098,xərmənlənir,1,1
39099,xərmənə,1,1
39100,xərsənd,1,1
39101,xərçəng,1,1
39102,xərçəngə,1,1
39103,xəsail,1,1
39104,xəsis,1,1
39105,xəsisdə,1,1
39106,xəsisləri,1,1
39107,xəsislərin,1,1
39108,xəsissən,1,1
39109,xəsisə,1,1
39110,xəsm,1,1
39111,xəstavi,1,1
39112,xəsteyi,1,1
39113,xəstiyə,1,1
39114,xəstədilin,1,1
39115,xəstədillər,1,1
39116,xəstədir,1,1
39117,xəstəliyi,1,1
39118,xəstəliyini,1,1
39119,xəstəliyə,1,1
39120,xəstələnmiş,1,1
39121,xəstələnən,1,1
39122,xəstələri,1,1
39123,xəstənəm,1,1
39124,xəstəvü,1,1
39125,xətada,1,1
39126,xətadə,1,1
39127,xətalər,1,1
39128,xətanı,1,1
39129,xətası,1,1
39130,xətasını,1,1
39131,xətavü,1,1
39132,xətayidir,1,1
39133,xətayinin,1,1
39134,xətayiyəm,1,1
39135,xətini,1,1
39136,xətinə,1,1
39137,xətlərdən,1,1
39138,xətləri,1,1
39139,xətmi,1,1
39140,xətməsinin,1,1
39141,xətrin,1,1
39142,xəttarəm,1,1
39143,xəttidir,1,1
39144,xəttimə,1,1
39145,xəttində,1,1
39146,xəttiylə,1,1
39147,xətən,1,1
39148,xətərim,1,1
39149,xətərnak,1,1
39150,xətərnakdir,1,1
39151,xəvaric,1,1
39152,xəvas,1,1
39153,xəvasi,1,1
39154,xəvər,1,1
39155,xəyalatdan,1,1
39156,xəyalda,1,1
39157,xəyaldasan,1,1
39158,xəyaldır,1,1
39159,xəyalim,1,1
39160,xəyalinə,1,1
39161,xəyaliyle,1,1
39162,xəyalla,1,1
39163,xəyalımda,1,1
39164,xəyalımdır,1,1
39165,xəyalımız,1,1
39166,xəyalından,1,1
39167,xəyalındır,1,1
39168,xəyalınla,1,1
39169,xəyalıyla,1,1
39170,xəyalət,1,1
39171,xəyanatı,1,1
39172,xəyanətdir,1,1
39173,xəyanətlə,1,1
39174,xəzanasıdı,1,1
39175,xəzanasına,1,1
39176,xəzandan,1,1
39177,xəzandır,1,1
39178,xəzani,1,1
39179,xəzanədir,1,1
39180,xəzanədəndir,1,1
39181,xəzanəm,1,1
39182,xəzini,1,1
39183,xəzinədan,1,1
39184,xəzinədarı,1,1
39185,xəzinələr,1,1
39186,xəzinəm,1,1
39187,xəzinəni,1,1
39188,xəzinənin,1,1
39189,xəzinəsinin,1,1
39190,xəzinəsisən,1,1
39191,xəznədarı,1,1
39192,xəznəsidir,1,1
39193,xəznəsindən,1,1
39194,xəznəsinə,1,1
39195,xəzra,1,1
39196,xəzrana,1,1
39197,xəzranda,1,1
39198,xəzrdir,1,1
39199,xəzəf,1,1
39200,xəzəl,1,1
39201,xəşbulaqdan,1,1
39202,xəşbulağa,1,1
39203,xəşxaşi,1,1
39204,xе,1,1
39205,xеyirrikən,1,1
39206,xоsrоvi,1,1
39207,xоylum,1,1
39208,xоşrəftarının,1,1
39209,xоştər,1,1
39210,xәcalәt,1,1
39211,xәlq,1,1
39212,yabancı,1,1
39213,yabanda,1,1
39214,yabançı,1,1
39215,yabanı,1,1
39216,yabım,1,1
39217,yabını,1,1
39218,yabıya,1,1
39219,yadaşı,1,1
39220,yaddaşı,1,1
39221,yadimə,1,1
39222,yadinǝ,1,1
39223,yadlar,1,1
39224,yadlıq,1,1
39225,yadım,1,1
39226,yadımdadı,1,1
39227,yadımdan,1,1
39228,yadındadır,1,1
39229,yadınızda,1,1
39230,yala,1,1
39231,yalana,1,1
39232,yalangetsək,1,1
39233,yalanlar,1,1
39234,yalanmaq,1,1
39235,yalançının,1,1
39236,yalançıya,1,1
39237,yalanı,1,1
39238,yalanının,1,1
39239,yalavac,1,1
39240,yalayarlar,1,1
39241,yalları,1,1
39242,yalqızam,1,1
39243,yaltaq,1,1
39244,yalvaracaq,1,1
39245,yalvarar,1,1
39246,yalvarasan,1,1
39247,yalvardılar,1,1
39248,yalvarmaq,1,1
39249,yalvarmağa,1,1
39250,yalvarır,1,1
39251,yalvarırdım,1,1
39252,yalvarış,1,1
39253,yalvarışları,1,1
39254,yalvarə,1,1
39255,yalı,1,1
39256,yalınız,1,1
39257,yamacı,1,1
39258,yamanca,1,1
39259,yamandan,1,1
39260,yamanlıqdır,1,1
39261,yamanlığa,1,1
39262,yamansan,1,1
39263,yamaq,1,1
39264,yamaqçı,1,1
39265,yamağın,1,1
39266,yamin,1,1
39267,yamsılasa,1,1
39268,yanacaq,1,1
39269,yanacaqdır,1,1
39270,yanadır,1,1
39271,yanalı,1,1
39272,yanana,1,1
39273,yanaqların,1,1
39274,yanaqlarından,1,1
39275,yanardım,1,1
39276,yanarmǝn,1,1
39277,yanaydı,1,1
39278,yanağların,1,1
39279,yanağlu,1,1
39280,yanağun,1,1
39281,yanağıma,1,1
39282,yanağımı,1,1
39283,yanağına,1,1
39284,yanağınavü,1,1
39285,yanağını,1,1
39286,yanağə,1,1
39287,yanaşma,1,1
39288,yanaşılmalıdır,1,1
39289,yanaşıram,1,1
39290,yanaşırıq,1,1
39291,yandılar,1,1
39292,yandıma,1,1
39293,yandın,1,1
39294,yandınb,1,1
39295,yandıqca,1,1
39296,yandırarlar,1,1
39297,yandırasan,1,1
39298,yandırdılar,1,1
39299,yandırdım,1,1
39300,yandırdığın,1,1
39301,yandırmaq,1,1
39302,yandırmışdır,1,1
39303,yandırub,1,1
39304,yandırıbdır,1,1
39305,yandırırdılar,1,1
39306,yandırırsan,1,1
39307,yandığm,1,1
39308,yandığımız,1,1
39309,yandığın,1,1
39310,yanimdə,1,1
39311,yanlarından,1,1
39312,yanm,1,1
39313,yanmadan,1,1
39314,yanmaqda,1,1
39315,yanmayım,1,1
39316,yanmazsan,1,1
39317,yanmda,1,1
39318,yanmsaqqalı,1,1
39319,yanmçıx,1,1
39320,yanmırsanmı,1,1
39321,yanmışın,1,1
39322,yannam,1,1
39323,yannarına,1,1
39324,yansı,1,1
39325,yanum,1,1
39326,yanğın,1,1
39327,yanıban,1,1
39328,yanıbdır,1,1
39329,yanıda,1,1
39330,yanıdır,1,1
39331,yanılmamışdı,1,1
39332,yanım,1,1
39333,yanımcax,1,1
39334,yanımdakı,1,1
39335,yanımdasan,1,1
39336,yanımızda,1,1
39337,yanınan,1,1
39338,yanındakın,1,1
39339,yanındaydı,1,1
39340,yanınnan,1,1
39341,yanınızdala,1,1
39342,yanıxlı,1,1
39343,yanışmadıq,1,1
39344,yanşaqdakı,1,1
39345,yanşı,1,1
